"longitude","latitude","sst","chlc","wind_speed","wind_direction","phoebastria_immutabilis","nyear","nmonth"
-129.55453,27.161448,18.754498,0.056909814,3.1569605,202.34065,1,2014,2
-123.45523,27.168537,17.995943,0.05800463,4.2691684,248.42288,1,2014,2
-123.239586,27.180819,17.955055,0.061762333,4.357637,251.39874,1,2014,2
-129.81364,27.18651,18.81637,0.053245094,3.1218743,199.65382,1,2014,2
-130.03268,27.205353,18.911077,0.056484465,3.0901132,201.2505,1,2014,2
-122.958565,27.215513,17.851662,0.06738852,4.393006,252.5137,1,2014,2
-130.26387,27.233202,18.985912,0.056542005,3.1777036,200.83038,1,2014,2
-130.54736,27.2437,19.019222,0.05751988,3.146824,199.29865,1,2014,2
-122.74368,27.246454,17.88605,0.08028608,4.3907175,253.05078,1,2014,2
-123.05499,27.25028,17.80287,0.0639479,4.3076906,252.57457,1,2014,2
-123.96834,27.252083,18.171125,0.053103764,4.000912,246.89543,1,2014,2
-130.7032,27.253033,18.954655,0.05792111,2.9440958,198.61957,1,2014,2
-122.68567,27.25455,17.753948,0.082853906,4.3177886,254.966,1,2014,2
-124.044685,27.256746,18.252348,0.054355294,4.0370784,245.72049,1,2014,2
-130.78499,27.257502,19.05376,0.058659628,2.871376,198.68735,1,2014,2
-131.38437,27.259485,19.094076,0.05627165,2.6511319,193.3024,1,2014,2
-122.97675,27.260338,17.715889,0.0688863,4.3228,253.7451,1,2014,2
-131.02992,27.269539,19.028072,0.056791782,2.7308056,196.3777,1,2014,2
-131.5279,27.271025,19.099577,0.055205595,2.6254523,189.42645,1,2014,2
-124.48465,27.277338,18.37669,0.053449478,4.0159807,243.37114,1,2014,2
-122.481064,27.280872,17.92287,0.0839601,4.400932,258.3326,1,2014,2
-124.50243,27.29279,18.39532,0.057070293,4.09695,240.61938,1,2014,2
